textID,# words,genre,year
191772,504,MAG,1951
191773,257,MAG,1951
191774,322,MAG,1951
191775,412,MAG,1951
191776,151,MAG,1951
191777,436,MAG,1951
191778,522,MAG,1951
191779,512,MAG,1951
191780,411,MAG,1951
191781,359,MAG,1951
191868,362,MAG,1951
191869,116,MAG,1951
191870,131,MAG,1951
191871,199,MAG,1951
191872,342,MAG,1951
191873,369,MAG,1951
191874,247,MAG,1951
191875,443,MAG,1951
191876,165,MAG,1951
191877,288,MAG,1951
191878,162,MAG,1951
191879,337,MAG,1951
191880,225,MAG,1951
191881,165,MAG,1951
191968,295,MAG,1951
191969,368,MAG,1951
191970,442,MAG,1951
191971,170,MAG,1951
191972,509,MAG,1951
191973,232,MAG,1951
191974,254,MAG,1951
191975,356,MAG,1951
191976,523,MAG,1951
191977,410,MAG,1951
191978,100,MAG,1951
191979,276,MAG,1951
191980,59,MAG,1951
191981,149,MAG,1951
192068,113,MAG,1951
192069,102,MAG,1951
192070,485,MAG,1951
192071,440,MAG,1951
192072,421,MAG,1951
192073,450,MAG,1951
192074,77,MAG,1951
192075,277,MAG,1951
192076,479,MAG,1951
192077,155,MAG,1951
192078,122,MAG,1951
192079,509,MAG,1951
192080,513,MAG,1951
192081,132,MAG,1951
192168,175,MAG,1951
192169,113,MAG,1951
192170,170,MAG,1951
192171,209,MAG,1951
192172,488,MAG,1951
192173,351,MAG,1951
192174,450,MAG,1951
192175,226,MAG,1951
192176,397,MAG,1951
192177,98,MAG,1951
192178,340,MAG,1951
192179,225,MAG,1951
192180,517,MAG,1951
192181,363,MAG,1951
192268,98,MAG,1951
192269,189,MAG,1951
192270,69,MAG,1951
192271,525,MAG,1951
192272,73,MAG,1951
192273,394,MAG,1951
192274,294,MAG,1951
192275,391,MAG,1951
192276,294,MAG,1951
192277,267,MAG,1951
192278,233,MAG,1951
192279,371,MAG,1951
192280,420,MAG,1951
192281,398,MAG,1951
192368,105,MAG,1951
192369,334,MAG,1951
192370,252,MAG,1951
192371,210,MAG,1951
192372,216,MAG,1951
192373,152,MAG,1951
192374,390,MAG,1951
192375,114,MAG,1951
192376,503,MAG,1951
192377,325,MAG,1951
192378,191,MAG,1951
192379,251,MAG,1951
192380,408,MAG,1951
192381,239,MAG,1951
192468,534,MAG,1951
192469,199,MAG,1951
192470,161,MAG,1951
192471,190,MAG,1951
192472,183,MAG,1951
192473,228,MAG,1951
192474,514,MAG,1951
192475,188,MAG,1951
192476,525,MAG,1951
192477,453,MAG,1951
192478,427,MAG,1951
192479,501,MAG,1951
192480,392,MAG,1951
192481,557,MAG,1951
192568,179,MAG,1951
192569,517,MAG,1951
192570,491,MAG,1951
192571,349,MAG,1951
192572,499,MAG,1951
192573,382,MAG,1951
192574,481,MAG,1951
192575,533,MAG,1951
192576,49,MAG,1951
192577,509,MAG,1951
192578,414,MAG,1951
192579,163,MAG,1951
192580,310,MAG,1951
192581,344,MAG,1951
192668,203,MAG,1951
192669,338,MAG,1951
192670,274,MAG,1951
192671,489,MAG,1951
192672,317,MAG,1951
192673,216,MAG,1951
192674,279,MAG,1951
192675,363,MAG,1951
192676,471,MAG,1951
192677,511,MAG,1951
192678,367,MAG,1951
192679,492,MAG,1951
192680,151,MAG,1951
192681,82,MAG,1951
192767,203,MAG,1951
192768,108,MAG,1951
192769,485,MAG,1951
192770,272,MAG,1951
192771,124,MAG,1951
192772,452,MAG,1951
192773,375,MAG,1951
192774,153,MAG,1951
192775,375,MAG,1951
192776,56,MAG,1951
192777,125,MAG,1951
192778,461,MAG,1951
192779,519,MAG,1951
192780,164,MAG,1951
192867,438,MAG,1951
192868,263,MAG,1951
192869,504,MAG,1951
192870,482,MAG,1951
192871,154,MAG,1951
192872,281,MAG,1951
192873,334,MAG,1951
192874,359,MAG,1951
192875,105,MAG,1951
192876,89,MAG,1951
192877,249,MAG,1951
192878,307,MAG,1951
192879,452,MAG,1951
192880,521,MAG,1951
198661,283,MAG,1951
198662,62,MAG,1951
198663,383,MAG,1951
198664,360,MAG,1951
198665,347,MAG,1951
198666,160,MAG,1951
198667,133,MAG,1951
198668,161,MAG,1951
198669,482,MAG,1951
198670,167,MAG,1951
198671,176,MAG,1951
198672,130,MAG,1951
198673,212,MAG,1951
198674,130,MAG,1951
198761,494,MAG,1951
198762,453,MAG,1951
198763,490,MAG,1951
198764,288,MAG,1951
198765,308,MAG,1951
198766,364,MAG,1951
198767,82,MAG,1951
198768,500,MAG,1951
198769,338,MAG,1951
198770,365,MAG,1951
198771,55,MAG,1951
198772,346,MAG,1951
198773,253,MAG,1951
198774,268,MAG,1951
198860,310,MAG,1951
198861,537,MAG,1951
198862,515,MAG,1951
198863,470,MAG,1951
198864,390,MAG,1951
198865,364,MAG,1951
198866,552,MAG,1951
198867,289,MAG,1951
198868,380,MAG,1951
198869,247,MAG,1951
198870,477,MAG,1951
198871,398,MAG,1951
198872,88,MAG,1951
198873,551,MAG,1951
198959,165,MAG,1951
198960,400,MAG,1951
198961,551,MAG,1951
198962,220,MAG,1951
198963,447,MAG,1951
198964,214,MAG,1951
198965,125,MAG,1951
198966,330,MAG,1951
198967,481,MAG,1951
198968,527,MAG,1951
198969,448,MAG,1951
198970,334,MAG,1951
198971,267,MAG,1951
198972,210,MAG,1951
199059,319,MAG,1951
199060,272,MAG,1951
199061,493,MAG,1951
199062,223,MAG,1951
199063,473,MAG,1951
199064,358,MAG,1951
199065,80,MAG,1951
199066,187,MAG,1951
199067,426,MAG,1951
199068,249,MAG,1951
199069,484,MAG,1951
199070,184,MAG,1951
199071,83,MAG,1951
199072,510,MAG,1951
199158,319,MAG,1951
199159,198,MAG,1951
199160,116,MAG,1951
199161,337,MAG,1951
199162,467,MAG,1951
199163,414,MAG,1951
199164,471,MAG,1951
199165,475,MAG,1951
199166,387,MAG,1951
199167,508,MAG,1951
199168,310,MAG,1951
199169,399,MAG,1951
199170,501,MAG,1951
199171,128,MAG,1951
197861,426,MAG,1951
197862,291,MAG,1951
197863,426,MAG,1951
197864,285,MAG,1951
197865,368,MAG,1951
197866,345,MAG,1951
197867,234,MAG,1951
197868,223,MAG,1951
197869,293,MAG,1951
197870,96,MAG,1951
197871,342,MAG,1951
197872,224,MAG,1951
197873,509,MAG,1951
197874,90,MAG,1951
487542,2867,MAG,1951
487543,1878,MAG,1951
487544,2703,MAG,1951
487545,1615,MAG,1951
487547,2691,MAG,1951
487548,1813,MAG,1951
487553,2134,MAG,1951
487555,1469,MAG,1951
487556,2542,MAG,1951
487558,650,MAG,1951
487559,2517,MAG,1951
487561,1473,MAG,1951
487562,3695,MAG,1952
487565,2584,MAG,1952
487566,1826,MAG,1952
487570,2242,MAG,1952
487571,2014,MAG,1952
487572,3215,MAG,1952
487573,2981,MAG,1952
487574,3482,MAG,1952
487575,2253,MAG,1952
487576,1268,MAG,1952
487577,1731,MAG,1952
487578,700,MAG,1952
487580,2533,MAG,1952
487581,2454,MAG,1952
197961,432,MAG,1952
197962,301,MAG,1952
197963,389,MAG,1952
197964,246,MAG,1952
197965,414,MAG,1952
197966,453,MAG,1952
197967,362,MAG,1952
197968,61,MAG,1952
197969,324,MAG,1952
197970,315,MAG,1952
197971,127,MAG,1952
197972,493,MAG,1952
197973,286,MAG,1952
197974,213,MAG,1952
197661,117,MAG,1952
197662,411,MAG,1952
197663,378,MAG,1952
197664,496,MAG,1952
197665,484,MAG,1952
197666,507,MAG,1952
197667,452,MAG,1952
197668,474,MAG,1952
197669,494,MAG,1952
197670,157,MAG,1952
197671,497,MAG,1952
197672,323,MAG,1952
197673,241,MAG,1952
197674,469,MAG,1952
199258,295,MAG,1952
199259,478,MAG,1952
199260,480,MAG,1952
199261,283,MAG,1952
199262,528,MAG,1952
199263,122,MAG,1952
199264,328,MAG,1952
199265,317,MAG,1952
199266,442,MAG,1952
199267,118,MAG,1952
199268,208,MAG,1952
199269,455,MAG,1952
199270,365,MAG,1952
199271,102,MAG,1952
199357,383,MAG,1952
199358,270,MAG,1952
199359,455,MAG,1952
199360,541,MAG,1952
199361,223,MAG,1952
199362,464,MAG,1952
199363,447,MAG,1952
199364,443,MAG,1952
199365,480,MAG,1952
199366,279,MAG,1952
199367,217,MAG,1952
199368,163,MAG,1952
199369,325,MAG,1952
199370,550,MAG,1952
199457,439,MAG,1952
199458,214,MAG,1952
199459,493,MAG,1952
199460,435,MAG,1952
199461,495,MAG,1952
199462,365,MAG,1952
199463,135,MAG,1952
199464,421,MAG,1952
199465,389,MAG,1952
199466,86,MAG,1952
199467,372,MAG,1952
199468,204,MAG,1952
199469,382,MAG,1952
199470,469,MAG,1952
199557,161,MAG,1952
199558,203,MAG,1952
199559,450,MAG,1952
199560,529,MAG,1952
199561,438,MAG,1952
199562,419,MAG,1952
199563,69,MAG,1952
199564,116,MAG,1952
199565,288,MAG,1952
199566,322,MAG,1952
199567,380,MAG,1952
199568,395,MAG,1952
199569,444,MAG,1952
199570,99,MAG,1952
199657,499,MAG,1952
199658,54,MAG,1952
199659,223,MAG,1952
199660,391,MAG,1952
199661,301,MAG,1952
199662,427,MAG,1952
199663,123,MAG,1952
199664,91,MAG,1952
199665,426,MAG,1952
199666,246,MAG,1952
199667,94,MAG,1952
199668,259,MAG,1952
199669,263,MAG,1952
199670,526,MAG,1952
199757,440,MAG,1952
199758,239,MAG,1952
199759,473,MAG,1952
199760,183,MAG,1952
199761,236,MAG,1952
199762,507,MAG,1952
199763,290,MAG,1952
199764,191,MAG,1952
199765,171,MAG,1952
199766,163,MAG,1952
199767,287,MAG,1952
199768,86,MAG,1952
199769,280,MAG,1952
199770,461,MAG,1952
192967,221,MAG,1952
192968,497,MAG,1952
192969,500,MAG,1952
192970,320,MAG,1952
192971,272,MAG,1952
192972,453,MAG,1952
192973,148,MAG,1952
192974,204,MAG,1952
192975,459,MAG,1952
192976,352,MAG,1952
192977,176,MAG,1952
192978,245,MAG,1952
192979,257,MAG,1952
192980,443,MAG,1952
193067,487,MAG,1952
193068,247,MAG,1952
193069,65,MAG,1952
193070,184,MAG,1952
193071,527,MAG,1952
193072,550,MAG,1952
193073,546,MAG,1952
193074,161,MAG,1952
193075,273,MAG,1952
193076,182,MAG,1952
193077,464,MAG,1952
193078,143,MAG,1952
193079,455,MAG,1952
193080,225,MAG,1952
193167,330,MAG,1952
193168,239,MAG,1952
193169,493,MAG,1952
193170,398,MAG,1952
193171,82,MAG,1952
193172,495,MAG,1952
193173,173,MAG,1952
193174,354,MAG,1952
193175,550,MAG,1952
193176,409,MAG,1952
193177,486,MAG,1952
193178,188,MAG,1952
193179,360,MAG,1952
193180,480,MAG,1952
193267,488,MAG,1952
193268,359,MAG,1952
193269,318,MAG,1952
193270,226,MAG,1952
193271,451,MAG,1952
193272,350,MAG,1952
193273,295,MAG,1952
193274,211,MAG,1952
193275,161,MAG,1952
193276,151,MAG,1952
193277,216,MAG,1952
193278,541,MAG,1952
193279,510,MAG,1952
193280,396,MAG,1952
193367,401,MAG,1952
193368,475,MAG,1952
193369,353,MAG,1952
193370,429,MAG,1952
193371,533,MAG,1952
193372,444,MAG,1952
193373,228,MAG,1952
193374,164,MAG,1952
193375,324,MAG,1952
193376,258,MAG,1952
193377,440,MAG,1952
193378,426,MAG,1952
193379,373,MAG,1952
193380,433,MAG,1952
193467,297,MAG,1952
193468,64,MAG,1952
193469,298,MAG,1952
193470,483,MAG,1952
193471,511,MAG,1952
193472,382,MAG,1952
193473,172,MAG,1952
193474,491,MAG,1952
193475,443,MAG,1952
193476,262,MAG,1952
193477,416,MAG,1952
193478,308,MAG,1952
193479,242,MAG,1952
193480,419,MAG,1952
193567,258,MAG,1952
193568,486,MAG,1952
193569,535,MAG,1952
193570,162,MAG,1952
193571,159,MAG,1952
193572,148,MAG,1952
193573,285,MAG,1952
193574,65,MAG,1952
193575,53,MAG,1952
193576,87,MAG,1952
193577,429,MAG,1952
193578,254,MAG,1952
193579,500,MAG,1952
193580,283,MAG,1952
193667,172,MAG,1952
193668,160,MAG,1952
193669,263,MAG,1952
193670,82,MAG,1952
193671,238,MAG,1952
193672,137,MAG,1952
193673,287,MAG,1952
193674,224,MAG,1952
193675,167,MAG,1952
193676,463,MAG,1952
193677,381,MAG,1952
193678,482,MAG,1952
193679,488,MAG,1952
193680,179,MAG,1952
193767,472,MAG,1952
193768,156,MAG,1952
193769,402,MAG,1952
193770,472,MAG,1952
193771,487,MAG,1952
193772,520,MAG,1952
193773,517,MAG,1952
193774,183,MAG,1952
193775,491,MAG,1952
193776,496,MAG,1952
193777,477,MAG,1952
193778,199,MAG,1952
193779,506,MAG,1952
193780,343,MAG,1952
193867,180,MAG,1952
193868,445,MAG,1952
193869,362,MAG,1952
193870,238,MAG,1952
193871,425,MAG,1952
193872,492,MAG,1952
193873,380,MAG,1952
193874,215,MAG,1952
193875,92,MAG,1952
193876,313,MAG,1952
193877,257,MAG,1952
193878,315,MAG,1952
193879,183,MAG,1952
193880,362,MAG,1952
193967,263,MAG,1952
193968,332,MAG,1952
193969,327,MAG,1952
193970,386,MAG,1952
193971,461,MAG,1952
193972,256,MAG,1952
193973,465,MAG,1952
193974,89,MAG,1952
193975,459,MAG,1952
193976,397,MAG,1952
193977,491,MAG,1952
193978,532,MAG,1952
193979,107,MAG,1952
193980,482,MAG,1952
194067,427,MAG,1952
194068,170,MAG,1952
194069,325,MAG,1952
194070,168,MAG,1952
194071,149,MAG,1952
194072,465,MAG,1952
194073,394,MAG,1952
194074,208,MAG,1952
194075,522,MAG,1952
194076,234,MAG,1952
194077,235,MAG,1952
194078,435,MAG,1952
194079,240,MAG,1952
194080,116,MAG,1952
194167,186,MAG,1952
194168,441,MAG,1952
194169,360,MAG,1952
194170,366,MAG,1952
194171,249,MAG,1952
194172,457,MAG,1952
194173,186,MAG,1952
194174,223,MAG,1952
194175,438,MAG,1952
194176,426,MAG,1952
194177,307,MAG,1952
194178,466,MAG,1952
194179,465,MAG,1952
194180,500,MAG,1952
194267,377,MAG,1952
194268,480,MAG,1952
194269,226,MAG,1952
194270,430,MAG,1952
194271,547,MAG,1952
194272,507,MAG,1952
194273,527,MAG,1952
194274,191,MAG,1952
194275,372,MAG,1952
194276,517,MAG,1952
194277,558,MAG,1952
194278,508,MAG,1952
194279,460,MAG,1952
194280,467,MAG,1952
194367,409,MAG,1952
194368,481,MAG,1952
194369,470,MAG,1952
194370,522,MAG,1952
194371,553,MAG,1952
194372,349,MAG,1952
194373,483,MAG,1952
194374,425,MAG,1952
194375,244,MAG,1952
194376,459,MAG,1952
194377,437,MAG,1952
194378,367,MAG,1952
194379,265,MAG,1952
194380,114,MAG,1952
194467,513,MAG,1952
194468,165,MAG,1952
194469,470,MAG,1952
194470,468,MAG,1952
194471,63,MAG,1952
194472,432,MAG,1952
194473,321,MAG,1952
194474,290,MAG,1952
194475,478,MAG,1952
194476,375,MAG,1952
194477,477,MAG,1952
194478,122,MAG,1952
194479,471,MAG,1952
194480,450,MAG,1952
194567,151,MAG,1952
194568,175,MAG,1952
194569,142,MAG,1952
194570,298,MAG,1952
194571,370,MAG,1952
194572,487,MAG,1952
194573,202,MAG,1952
194574,480,MAG,1952
194575,472,MAG,1952
194576,391,MAG,1952
194577,123,MAG,1952
194578,389,MAG,1952
194579,319,MAG,1952
194580,229,MAG,1952
194667,489,MAG,1952
194668,125,MAG,1952
194669,60,MAG,1952
194670,240,MAG,1952
194671,206,MAG,1952
194672,132,MAG,1952
194673,353,MAG,1952
194674,344,MAG,1952
194675,492,MAG,1952
194676,189,MAG,1952
194677,93,MAG,1952
194678,226,MAG,1952
194679,287,MAG,1952
194680,440,MAG,1952
491241,6396,MAG,1952
491242,5227,MAG,1952
491246,4038,MAG,1952
491269,5144,MAG,1952
491271,2746,MAG,1952
491273,4211,MAG,1952
491274,5839,MAG,1952
491298,5591,MAG,1952
491299,5414,MAG,1952
491304,5476,MAG,1952
491293,6076,MAG,1952
491404,3300,MAG,1952
491410,5612,MAG,1952
491376,4153,MAG,1952
491380,5773,MAG,1952
491463,3746,MAG,1952
491421,5281,MAG,1952
491476,4546,MAG,1952
491499,4266,MAG,1952
491502,4783,MAG,1952
491489,5154,MAG,1952
491490,4913,MAG,1952
491507,4063,MAG,1952
491577,3857,MAG,1952
491574,4821,MAG,1952
233356,469,MAG,1952
233357,207,MAG,1952
233358,413,MAG,1952
233445,359,MAG,1952
233446,327,MAG,1952
233447,511,MAG,1952
233448,404,MAG,1952
233449,485,MAG,1952
233450,280,MAG,1952
233451,411,MAG,1952
233452,350,MAG,1952
233453,259,MAG,1952
233454,293,MAG,1952
233455,444,MAG,1952
233456,210,MAG,1952
233457,327,MAG,1952
233458,294,MAG,1952
233545,339,MAG,1952
233546,107,MAG,1952
233547,449,MAG,1952
233548,167,MAG,1952
233549,502,MAG,1952
233550,473,MAG,1952
233551,469,MAG,1952
233552,487,MAG,1952
233553,202,MAG,1952
233554,378,MAG,1952
233555,404,MAG,1952
233556,211,MAG,1952
233557,313,MAG,1952
233558,482,MAG,1952
183383,405,MAG,1952
183384,464,MAG,1952
183385,320,MAG,1952
183386,189,MAG,1952
183387,370,MAG,1952
183388,84,MAG,1952
183389,205,MAG,1952
183390,522,MAG,1952
183391,131,MAG,1952
183392,491,MAG,1952
183393,378,MAG,1952
183394,537,MAG,1952
183395,129,MAG,1952
183396,502,MAG,1952
183483,207,MAG,1952
183484,346,MAG,1952
183485,313,MAG,1952
183486,561,MAG,1952
183487,449,MAG,1952
183488,444,MAG,1952
183489,279,MAG,1952
183490,409,MAG,1952
183491,112,MAG,1952
183492,542,MAG,1952
183493,357,MAG,1952
183494,452,MAG,1952
183495,102,MAG,1952
183496,477,MAG,1952
183583,68,MAG,1952
183584,350,MAG,1952
183585,376,MAG,1952
183586,444,MAG,1952
183587,293,MAG,1952
183588,308,MAG,1952
183589,119,MAG,1952
183590,109,MAG,1952
183591,148,MAG,1952
183592,293,MAG,1952
183593,546,MAG,1952
183594,163,MAG,1952
183595,287,MAG,1952
183596,421,MAG,1952
183682,419,MAG,1952
183683,381,MAG,1952
183684,358,MAG,1952
183685,488,MAG,1952
183686,120,MAG,1952
183687,168,MAG,1952
183688,465,MAG,1952
183689,437,MAG,1952
183690,550,MAG,1952
183691,140,MAG,1952
183692,394,MAG,1952
183693,469,MAG,1952
183694,549,MAG,1952
183695,427,MAG,1952
261593,466,MAG,1952
261594,491,MAG,1952
261595,164,MAG,1952
261596,473,MAG,1952
261597,526,MAG,1952
261598,491,MAG,1952
261599,476,MAG,1952
261600,510,MAG,1952
488258,2789,MAG,1952
488259,2825,MAG,1952
488261,8783,MAG,1952
263185,466,MAG,1952
263186,371,MAG,1952
263187,369,MAG,1952
263188,490,MAG,1952
263189,349,MAG,1952
263190,480,MAG,1952
263191,498,MAG,1952
263192,342,MAG,1952
263193,475,MAG,1952
263194,232,MAG,1952
263195,359,MAG,1952
263196,496,MAG,1952
263197,537,MAG,1952
263198,502,MAG,1952
263284,479,MAG,1952
263285,464,MAG,1952
263286,201,MAG,1952
263287,129,MAG,1952
263288,333,MAG,1952
263289,362,MAG,1952
263290,363,MAG,1952
263291,404,MAG,1952
263292,368,MAG,1952
263293,421,MAG,1952
263294,394,MAG,1952
263295,489,MAG,1952
263296,375,MAG,1952
263297,130,MAG,1952
262386,205,MAG,1952
262387,410,MAG,1952
262388,334,MAG,1952
262389,284,MAG,1952
262390,148,MAG,1952
262391,495,MAG,1952
262392,436,MAG,1952
262393,249,MAG,1952
262394,337,MAG,1952
262395,515,MAG,1952
262396,195,MAG,1952
262397,59,MAG,1952
262398,333,MAG,1952
262399,389,MAG,1952
262486,322,MAG,1952
262487,554,MAG,1952
262488,558,MAG,1952
262489,409,MAG,1952
262490,234,MAG,1952
262491,365,MAG,1952
262492,342,MAG,1952
262493,243,MAG,1952
262494,273,MAG,1952
262495,267,MAG,1952
262496,418,MAG,1952
262497,98,MAG,1952
262498,497,MAG,1952
262499,171,MAG,1952
476369,4404,MAG,1952
476376,2449,MAG,1952
476380,2256,MAG,1952
476395,3488,MAG,1952
476398,4582,MAG,1952
476410,5167,MAG,1952
476416,4435,MAG,1952
476417,3473,MAG,1952
476432,2613,MAG,1952
476439,5692,MAG,1952
476442,3131,MAG,1952
476450,4870,MAG,1952
476452,6289,MAG,1952
476460,1920,MAG,1952
476466,4087,MAG,1952
476467,4769,MAG,1952
476477,5226,MAG,1952
476495,4774,MAG,1952
476499,4088,MAG,1952
476509,3770,MAG,1952
476510,3873,MAG,1952
307330,338,MAG,1952
307331,357,MAG,1952
307332,251,MAG,1952
307333,505,MAG,1952
307334,299,MAG,1952
307335,499,MAG,1952
307336,378,MAG,1952
307337,516,MAG,1952
307338,402,MAG,1952
307339,424,MAG,1952
307340,358,MAG,1952
307341,336,MAG,1952
307342,346,MAG,1952
307343,490,MAG,1952
307430,196,MAG,1952
307431,452,MAG,1952
307432,311,MAG,1952
307433,525,MAG,1952
307434,136,MAG,1952
307435,331,MAG,1952
307436,66,MAG,1952
307437,214,MAG,1952
307438,345,MAG,1952
307439,325,MAG,1952
307440,227,MAG,1952
307441,77,MAG,1952
307442,327,MAG,1952
307443,482,MAG,1952
307530,415,MAG,1952
307531,118,MAG,1952
307532,415,MAG,1952
307533,485,MAG,1952
307534,146,MAG,1952
307535,140,MAG,1952
307536,392,MAG,1952
307537,106,MAG,1952
307538,190,MAG,1952
307539,481,MAG,1952
307540,181,MAG,1952
307541,479,MAG,1952
307542,430,MAG,1952
307543,465,MAG,1952
493877,3380,MAG,1952
493879,2485,MAG,1952
493881,1898,MAG,1952
493884,779,MAG,1952
493889,2442,MAG,1952
493915,2406,MAG,1952
493916,11978,MAG,1952
493899,2394,MAG,1952
494384,1132,MAG,1952
494385,2568,MAG,1952
494387,1665,MAG,1952
230846,147,MAG,1952
230847,380,MAG,1952
230848,477,MAG,1952
230849,488,MAG,1952
230850,254,MAG,1952
230851,464,MAG,1952
230852,486,MAG,1952
230853,481,MAG,1952
230854,156,MAG,1952
230855,435,MAG,1952
230856,225,MAG,1952
230857,180,MAG,1952
230858,103,MAG,1952
230859,90,MAG,1952
230946,532,MAG,1952
230947,331,MAG,1952
230948,488,MAG,1952
230949,439,MAG,1952
230950,455,MAG,1952
230951,353,MAG,1952
230952,177,MAG,1952
230953,110,MAG,1952
230954,417,MAG,1952
230955,544,MAG,1952
230956,538,MAG,1952
230957,222,MAG,1952
230958,463,MAG,1952
230959,207,MAG,1952
233257,525,MAG,1952
233258,508,MAG,1952
233345,466,MAG,1952
233346,500,MAG,1952
233347,542,MAG,1952
233348,95,MAG,1952
233349,162,MAG,1952
233350,214,MAG,1952
233351,162,MAG,1952
233352,453,MAG,1952
233353,383,MAG,1952
233354,386,MAG,1952
233355,148,MAG,1952
431448,2490,MAG,1952
431449,1565,MAG,1952
431450,1832,MAG,1952
431451,1329,MAG,1952
431452,810,MAG,1952
431453,979,MAG,1952
431454,1742,MAG,1952
431455,983,MAG,1952
431456,3512,MAG,1952
431457,5792,MAG,1952
431458,2382,MAG,1952
431459,1872,MAG,1952
431460,1555,MAG,1952
431461,2720,MAG,1952
431462,5807,MAG,1952
431463,5383,MAG,1952
431464,5719,MAG,1952
431465,2246,MAG,1952
431466,1687,MAG,1952
431467,1049,MAG,1952
431468,2096,MAG,1952
431469,1506,MAG,1952
431470,2705,MAG,1953
431471,1354,MAG,1953
431472,1157,MAG,1953
431473,2109,MAG,1953
431474,3495,MAG,1953
431475,1570,MAG,1953
431476,4521,MAG,1953
431477,2142,MAG,1953
431478,832,MAG,1953
431479,7622,MAG,1953
431480,3323,MAG,1953
431481,6081,MAG,1953
431482,1419,MAG,1953
431483,3982,MAG,1953
431484,3921,MAG,1953
431485,8471,MAG,1953
431486,5382,MAG,1953
431487,7451,MAG,1953
231846,276,MAG,1953
231847,401,MAG,1953
231848,445,MAG,1953
231849,522,MAG,1953
231850,515,MAG,1953
231851,400,MAG,1953
231852,359,MAG,1953
231853,211,MAG,1953
231854,247,MAG,1953
231855,173,MAG,1953
231856,498,MAG,1953
231857,250,MAG,1953
231858,258,MAG,1953
231859,119,MAG,1953
231946,320,MAG,1953
231947,92,MAG,1953
231948,392,MAG,1953
231949,490,MAG,1953
231950,372,MAG,1953
231951,63,MAG,1953
231952,394,MAG,1953
231953,204,MAG,1953
231954,376,MAG,1953
231955,216,MAG,1953
231956,335,MAG,1953
231957,238,MAG,1953
231958,224,MAG,1953
231959,376,MAG,1953
232045,527,MAG,1953
232046,400,MAG,1953
232047,464,MAG,1953
232048,544,MAG,1953
232049,352,MAG,1953
232050,203,MAG,1953
232051,272,MAG,1953
232052,299,MAG,1953
232053,198,MAG,1953
232054,497,MAG,1953
232055,456,MAG,1953
232056,455,MAG,1953
232057,106,MAG,1953
232058,534,MAG,1953
494388,3382,MAG,1953
494390,2008,MAG,1953
494391,2763,MAG,1953
494392,3252,MAG,1953
494321,1709,MAG,1953
307630,404,MAG,1953
307631,473,MAG,1953
307632,479,MAG,1953
307633,449,MAG,1953
307634,499,MAG,1953
307635,505,MAG,1953
307636,374,MAG,1953
307637,284,MAG,1953
307638,490,MAG,1953
307639,160,MAG,1953
307640,462,MAG,1953
307641,146,MAG,1953
307642,373,MAG,1953
307643,508,MAG,1953
307730,470,MAG,1953
307731,438,MAG,1953
307732,300,MAG,1953
307733,480,MAG,1953
307734,447,MAG,1953
307735,227,MAG,1953
307736,496,MAG,1953
307737,366,MAG,1953
307738,391,MAG,1953
307739,452,MAG,1953
307740,496,MAG,1953
307741,308,MAG,1953
307742,483,MAG,1953
307743,104,MAG,1953
307830,159,MAG,1953
307831,511,MAG,1953
307832,437,MAG,1953
307833,354,MAG,1953
307834,368,MAG,1953
307835,521,MAG,1953
307836,317,MAG,1953
307837,448,MAG,1953
307838,90,MAG,1953
307839,320,MAG,1953
307840,210,MAG,1953
307841,417,MAG,1953
307842,509,MAG,1953
307843,342,MAG,1953
308130,513,MAG,1953
308131,123,MAG,1953
308132,407,MAG,1953
308133,167,MAG,1953
308134,114,MAG,1953
308135,263,MAG,1953
308136,355,MAG,1953
308137,395,MAG,1953
308138,362,MAG,1953
308139,510,MAG,1953
308140,221,MAG,1953
308141,488,MAG,1953
308142,61,MAG,1953
308143,138,MAG,1953
307039,470,MAG,1953
307040,495,MAG,1953
307041,484,MAG,1953
307042,390,MAG,1953
307043,464,MAG,1953
307044,439,MAG,1953
476520,3777,MAG,1953
476556,4440,MAG,1953
476559,4492,MAG,1953
476567,4036,MAG,1953
476569,4614,MAG,1953
476579,6318,MAG,1953
476586,4083,MAG,1953
476589,6208,MAG,1953
476596,5363,MAG,1953
476597,4399,MAG,1953
476599,4884,MAG,1953
476616,3861,MAG,1953
476617,5850,MAG,1953
476626,3930,MAG,1953
476629,4136,MAG,1953
476649,5478,MAG,1953
262586,242,MAG,1953
262587,340,MAG,1953
262588,391,MAG,1953
262589,373,MAG,1953
262590,481,MAG,1953
262591,495,MAG,1953
262592,502,MAG,1953
262593,399,MAG,1953
262594,267,MAG,1953
262595,181,MAG,1953
262596,187,MAG,1953
262597,467,MAG,1953
262598,561,MAG,1953
262599,509,MAG,1953
262686,472,MAG,1953
262687,495,MAG,1953
262688,280,MAG,1953
262689,367,MAG,1953
262690,460,MAG,1953
262691,118,MAG,1953
262692,544,MAG,1953
262693,175,MAG,1953
262694,170,MAG,1953
262695,501,MAG,1953
262696,268,MAG,1953
262697,134,MAG,1953
262698,474,MAG,1953
262699,428,MAG,1953
263384,70,MAG,1953
263385,442,MAG,1953
263386,490,MAG,1953
263387,475,MAG,1953
263388,368,MAG,1953
263389,169,MAG,1953
263390,487,MAG,1953
263391,451,MAG,1953
263392,117,MAG,1953
263393,538,MAG,1953
263394,448,MAG,1953
263395,503,MAG,1953
263396,494,MAG,1953
263397,111,MAG,1953
263484,367,MAG,1953
